;BC-FN;BC-UD;BC-SOC;BC-UDI;BC-UG;BC-FG;Abstentions;BlancsNuls
268;0.1956521739130435;0.2670807453416149;0.0;0.0;0.0;0.0;0.4192546583850932;0.11801242236024845
269;0.24390243902439024;0.36585365853658536;0.0;0.0;0.0;0.0;0.36585365853658536;0.024390243902439025
270;0.15934065934065933;0.4340659340659341;0.0;0.0;0.0;0.0;0.3516483516483517;0.054945054945054944
271;0.09316770186335403;0.18012422360248448;0.296583850931677;0.0;0.0;0.0;0.40993788819875776;0.020186335403726708
272;0.08535031847133757;0.40764331210191085;0.0;0.0;0.0;0.0;0.4662420382165605;0.04076433121019108
273;0.11077389984825493;0.38543247344461307;0.0;0.0;0.0;0.0;0.456752655538695;0.04704097116843703
274;0.0;0.18427518427518427;0.0;0.0;0.0;0.32678132678132676;0.4152334152334152;0.07371007371007371
275;0.0;0.2893081761006289;0.0;0.0;0.0;0.24528301886792453;0.389937106918239;0.07547169811320754
276;0.14516129032258066;0.3709677419354839;0.0;0.0;0.0;0.0;0.43548387096774194;0.04838709677419355
277;0.18536585365853658;0.14634146341463414;0.22926829268292684;0.0;0.0;0.0;0.43414634146341463;0.004878048780487805
278;0.28502415458937197;0.19806763285024154;0.0;0.0;0.0;0.0;0.4492753623188406;0.06763285024154589
279;0.16012084592145015;0.33534743202416917;0.0;0.0;0.0;0.0;0.44108761329305135;0.0634441087613293
280;0.18336886993603413;0.302771855010661;0.0;0.0;0.0;0.0;0.4690831556503198;0.04477611940298507
281;0.0;0.19806763285024154;0.0;0.0;0.0;0.21739130434782608;0.5120772946859904;0.07246376811594203
282;0.12684365781710916;0.3893805309734513;0.13274336283185842;0.0;0.0;0.0;0.3215339233038348;0.029498525073746312
283;0.1728;0.3456;0.0;0.0;0.0;0.0;0.4544;0.0272
284;0.18309859154929578;0.29577464788732394;0.0;0.0;0.0;0.0;0.49295774647887325;0.028169014084507043
285;0.21100917431192662;0.27522935779816515;0.0;0.0;0.0;0.0;0.41743119266055045;0.0963302752293578
286;0.20212765957446807;0.3191489361702128;0.0;0.0;0.0;0.0;0.3670212765957447;0.11170212765957446
287;0.14687100893997446;0.26309067688378035;0.0;0.0;0.0;0.0;0.5236270753512133;0.06641123882503193
288;0.18181818181818182;0.2597402597402597;0.0;0.0;0.0;0.0;0.45454545454545453;0.1038961038961039
289;0.12345679012345678;0.30864197530864196;0.0;0.0;0.0;0.0;0.5308641975308642;0.037037037037037035
290;0.09549795361527967;0.0;0.0;0.2660300136425648;0.0;0.0;0.5306957708049114;0.1077762619372442
291;0.1784090909090909;0.0;0.0;0.26590909090909093;0.0;0.0;0.48068181818181815;0.075
292;0.12612612612612611;0.0;0.0;0.3003003003003003;0.0;0.0;0.48348348348348347;0.09009009009009009
293;0.14748953974895398;0.0;0.0;0.2813807531380753;0.0;0.0;0.4905857740585774;0.08054393305439331
294;0.15875;0.0;0.0;0.21625;0.0;0.0;0.5725;0.0525
295;0.13762486126526083;0.0;0.0;0.3029966703662597;0.0;0.0;0.48834628190899;0.07103218645948946
296;0.17564102564102563;0.0;0.0;0.27307692307692305;0.0;0.0;0.4576923076923077;0.09358974358974359
297;0.14872364039955605;0.0;0.0;0.20754716981132076;0.0;0.0;0.5837957824639289;0.05993340732519423
298;0.15247252747252749;0.0;0.0;0.24862637362637363;0.0;0.0;0.5302197802197802;0.06868131868131869
299;0.0;0.2613240418118467;0.0;0.0;0.0;0.17770034843205576;0.5052264808362369;0.05574912891986063
300;0.22897196261682243;0.2850467289719626;0.0;0.0;0.0;0.0;0.3644859813084112;0.12149532710280374
301;0.21235521235521235;0.2972972972972973;0.11583011583011583;0.0;0.0;0.0;0.3552123552123552;0.019305019305019305
302;0.15601503759398497;0.27631578947368424;0.0;0.0;0.0;0.0;0.5112781954887218;0.05639097744360902
303;0.029411764705882353;0.47058823529411764;0.0;0.0;0.0;0.0;0.2647058823529412;0.23529411764705882
304;0.1839080459770115;0.19540229885057472;0.0;0.0;0.0;0.0;0.5172413793103449;0.10344827586206896
305;0.1984126984126984;0.3373015873015873;0.0;0.0;0.0;0.0;0.4246031746031746;0.03968253968253968
306;0.0;0.23366336633663368;0.0;0.0;0.16930693069306932;0.0;0.5712871287128712;0.02574257425742574
307;0.0;0.27844311377245506;0.0;0.0;0.1781437125748503;0.0;0.5239520958083832;0.019461077844311378
308;0.0;0.296368989205103;0.0;0.0;0.1903827281648675;0.0;0.49067713444553485;0.022571148184494603
309;0.0;0.346393588601959;0.0;0.0;0.17809439002671415;0.0;0.45592163846838824;0.019590382902938557
310;0.0;0.3484848484848485;0.0;0.0;0.17424242424242425;0.0;0.45707070707070707;0.020202020202020204
311;0.0;0.27823691460055094;0.0;0.0;0.1763085399449036;0.0;0.5261707988980716;0.01928374655647383
312;0.0;0.32446043165467625;0.0;0.0;0.18057553956834532;0.0;0.47338129496402875;0.02158273381294964
313;0.0;0.328;0.0;0.0;0.2;0.0;0.456;0.016
314;0.10075187969924812;0.17142857142857143;0.2556390977443609;0.0;0.0;0.0;0.44661654135338347;0.02556390977443609
315;0.11695906432748537;0.19298245614035087;0.18128654970760233;0.0;0.0;0.0;0.4853801169590643;0.023391812865497075
316;0.0;0.22719141323792486;0.0;0.0;0.0;0.2182468694096601;0.5259391771019678;0.028622540250447227
317;0.0;0.23786407766990292;0.0;0.0;0.0;0.17766990291262136;0.5495145631067961;0.03495145631067961
318;0.0;0.3188248095756257;0.0;0.0;0.0;0.21109902067464636;0.4352557127312296;0.03482045701849837
319;0.0;0.2643805309734513;0.0;0.0;0.0;0.19358407079646017;0.5154867256637168;0.02654867256637168
320;0.0;0.25670945157526254;0.0;0.0;0.0;0.19019836639439908;0.5157526254375729;0.03733955659276546
321;0.0;0.19863013698630136;0.0;0.0;0.0;0.2054794520547945;0.5273972602739726;0.0684931506849315
322;0.17142857142857143;0.1742857142857143;0.24857142857142858;0.0;0.0;0.0;0.3657142857142857;0.04
323;0.16477272727272727;0.4659090909090909;0.0;0.0;0.0;0.0;0.33238636363636365;0.036931818181818184
324;0.22413793103448276;0.0;0.0;0.0;0.0;0.3232758620689655;0.38362068965517243;0.06896551724137931
325;0.11775362318840579;0.1956521739130435;0.18840579710144928;0.0;0.0;0.0;0.463768115942029;0.034420289855072464
326;0.1568627450980392;0.3093681917211329;0.0;0.0;0.0;0.0;0.49673202614379086;0.037037037037037035
327;0.1471861471861472;0.27705627705627706;0.0;0.0;0.0;0.0;0.4733044733044733;0.10245310245310245
328;0.1574468085106383;0.23120567375886525;0.0;0.0;0.0;0.0;0.5078014184397163;0.10354609929078014
329;0.13689700130378096;0.2438070404172099;0.0;0.0;0.0;0.0;0.5358539765319427;0.08344198174706649
330;0.1410071942446043;0.22446043165467625;0.0;0.0;0.0;0.0;0.520863309352518;0.11366906474820145
331;0.13927227101631118;0.2936010037641154;0.0;0.0;0.0;0.0;0.46675031367628605;0.10037641154328733
