CODDPT;CODCAN;BC-COM;BC-DIV;BC-DLF;BC-DVD;BC-DVG;BC-EXD;BC-FG;BC-FN;BC-MDM;BC-PG;BC-RDG;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP;BC-VEC;Abstentions;BlancsNuls
6;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14843538641897375;0.0;0.0;0.0;0.0;0.0;0.295382811795473;0.0;0.0;0.0;0.0;0.5231310307511948;0.03305077103435837
6;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14475559654565273;0.0;0.0;0.0;0.0;0.0;0.3071183030099774;0.0;0.0;0.0;0.0;0.5161398507587825;0.031986249685587324
6;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15638297872340426;0.0;0.0;0.0;0.0;0.0;0.2630523731587561;0.0;0.0;0.0;0.0;0.5547872340425531;0.025777414075286414
6;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1966607460035524;0.0;0.0;0.0;0.0;0.0;0.269449378330373;0.0;0.0;0.0;0.0;0.5041918294849023;0.02969804618117229
6;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19650147510206514;0.0;0.0;0.0;0.0;0.0;0.27839198974878565;0.0;0.0;0.0;0.0;0.4895550853771195;0.03555144977202968
6;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1903519766929774;0.0;0.0;0.0;0.0;0.0;0.24570615535756632;0.0;0.0;0.0;0.0;0.536230902130831;0.027710965818625293
6;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14628929257858517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28259656519313037;0.0;0.5376030752061504;0.03351106702213404
6;10;0.24724762726488353;0.0;0.0;0.0;0.0;0.0;0.0;0.19458153580672993;0.0;0.0;0.0;0.0;0.0;0.12314063848144953;0.0;0.0;0.0;0.0;0.4211216566005177;0.013908541846419327
6;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16743242815044837;0.0;0.0;0.0;0.0;0.0;0.2857821857473304;0.0;0.0;0.0;0.0;0.5047688456541716;0.042016540448049686
6;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20083637523478753;0.0;0.0;0.0;0.26895134138994226;0.0;0.0;0.0;0.0;0.0;0.0;0.49636743806924905;0.03384484530602119
6;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20817287120239625;0.0;0.0;0.0;0.0;0.0;0.2612934775964301;0.0;0.0;0.0;0.0;0.4902500152821077;0.04028363591906596
6;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1286646752959398;0.0;0.0;0.0;0.0;0.0;0.2645572887856326;0.0;0.0;0.0;0.0;0.5774975107865914;0.029280525131836117
6;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1615530729854158;0.0;0.0;0.0;0.0;0.0;0.25813721386948263;0.0;0.0;0.0;0.0;0.5509159396027172;0.02939377354238434
