Code du département,Code du canton,Inscrits,Exprimés,% Abs/Ins,%BLCNUL/VOT,% Exp/Vot,BC-COM,BC-DIV,BC-DLF,BC-DVD,BC-DVG,BC-EXD,BC-EXG,BC-FG,BC-FN,BC-MDM,BC-PG,BC-RDG,BC-SOC,BC-UC,BC-UD,BC-UDI,BC-UG,BC-UMP,BC-VEC
4,4,8093,4203,45.04,0.05508093525179856,94.49,0.0,0.0,0.0,0.0,0.0,0.032119914346895075,0.0,0.11491791577444682,0.22055674518201285,0.0,0.0,0.0,0.29645491315726863,0.0,0.0,0.0,0.0,0.22888413038305971,0.10706638115631692
4,5,8807,4712,43.87,0.04673275338863039,95.33,0.0,0.0,0.07194397283531409,0.0,0.26570458404074704,0.0,0.0,0.13200339558573854,0.2563667232597623,0.0,0.0,0.0,0.0,0.0,0.19821731748726656,0.0,0.0,0.0,0.07576400679117147
4,6,8422,4401,41.85,0.10128650193996325,89.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22722108611679165,0.0,0.0,0.0,0.0,0.3683253805953192,0.0,0.40445353328788913,0.0,0.0,0.0,0.0
4,7,8992,4249,50.78,0.03999096249435156,96.0,0.0,0.0,0.0,0.0,0.2803012473523182,0.0,0.0,0.10425982584137444,0.2765356554483408,0.0,0.0,0.0,0.0,0.0,0.3389032713579666,0.0,0.0,0.0,0.0
4,8,7794,3871,48.58,0.03418163672654691,96.58,0.0,0.0,0.0,0.08783260139498837,0.0,0.0,0.0,0.09842417979850168,0.23094807543270474,0.0,0.0,0.0,0.28881425988116766,0.0,0.2270731077241023,0.0,0.0,0.0,0.06690777576853527
4,9,8123,3528,51.72,0.10045894951555329,89.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820294784580499,0.0,0.0,0.0,0.0,0.22023809523809523,0.0,0.4977324263038549,0.0,0.0,0.0,0.0
4,10,9809,4882,48.01,0.04274509803921569,95.73,0.0,0.0,0.0,0.25215075788611224,0.0,0.0,0.0,0.24948791478902088,0.3273248668578451,0.0,0.0,0.0,0.0,0.0,0.1710364604670217,0.0,0.0,0.0,0.0
4,11,8689,4320,44.93,0.09717868338557993,90.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26296296296296295,0.0,0.0,0.0,0.0,0.35671296296296295,0.0,0.3803240740740741,0.0,0.0,0.0,0.0
4,12,7682,4332,40.51,0.052078774617067836,94.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14450600184672208,0.2633887349953832,0.0,0.0,0.0,0.30817174515235457,0.0,0.2100646352723915,0.0,0.0,0.0,0.07386888273314866
4,13,7342,4352,37.99,0.044146716450691854,95.59,0.0,0.0,0.0,0.12040441176470588,0.20243566176470587,0.0,0.0,0.0,0.23897058823529413,0.0,0.0,0.0,0.28170955882352944,0.0,0.15647977941176472,0.0,0.0,0.0,0.0
4,14,9616,4857,45.41,0.07468089159839969,92.53,0.0,0.0,0.0,0.0,0.16759316450483838,0.17562281243565986,0.0,0.1099444101297097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45418982911262096,0.0926497838171711
4,15,7129,4003,41.46,0.04073807812125569,95.93,0.0,0.0,0.0,0.12940294778915812,0.0,0.0,0.0,0.0921808643517362,0.30951786160379713,0.0,0.0,0.0,0.2765425930552086,0.0,0.19235573320009994,0.0,0.0,0.0,0.0
5,1,5437,2572,48.43,0.08273894436519258,91.73,0.0,0.0,0.0,0.5493779160186625,0.2900466562986003,0.0,0.0,0.16057542768273717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,7512,3392,48.54,0.12260734609415416,87.74,0.0,0.0,0.0,0.1630306603773585,0.4383844339622642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39858490566037735,0.0
5,3,7735,3510,49.92,0.09395973154362416,90.6,0.0,0.2056980056980057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4062678062678063,0.0,0.38803418803418804,0.0,0.0
5,4,8058,4854,37.34,0.038621509209744505,96.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20395550061804696,0.0,0.0,0.0,0.0,0.0,0.34981458590852904,0.0,0.446229913473424,0.0,0.0
5,5,8731,4005,48.87,0.1028225806451613,89.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278401997503121,0.0,0.41198501872659177,0.0,0.0,0.26017478152309614,0.0
5,6,7279,3193,53.5,0.05672082717872969,94.33,0.0,0.0,0.0,0.21766363921077356,0.0,0.0,0.0,0.14625743814594425,0.2076417162543063,0.0,0.0,0.0,0.0,0.0,0.0,0.18509238960225494,0.24334481678672096,0.0,0.0
5,7,7454,3593,48.63,0.06163489161661008,93.84,0.0,0.12691344280545505,0.0,0.0,0.0,0.0,0.0,0.07319788477595324,0.232952964096855,0.0,0.0,0.0,0.28527692735875315,0.0,0.0,0.0,0.0,0.2816587809629836,0.0
5,8,7379,3590,47.99,0.06461698801459093,93.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270194986072423,0.25654596100278554,0.0,0.0,0.0,0.0,0.0,0.3403899721448468,0.0,0.3303621169916435,0.0,0.0
5,9,6596,3315,46.92,0.05312767780634105,94.69,0.0,0.15294117647058825,0.0,0.3300150829562594,0.0,0.0,0.0,0.06485671191553545,0.2105580693815988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416289592760181,0.0,0.0
5,10,6882,2243,54.2,0.28838832487309646,71.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,11,5795,3556,35.32,0.051227321237993596,94.88,0.0,0.0,0.0,0.21456692913385828,0.3203037120359955,0.0,0.0,0.0,0.1841957255343082,0.0,0.0,0.0,0.0,0.0,0.28093363329583804,0.0,0.0,0.0,0.0
5,12,9455,4834,42.57,0.10976058931860037,89.02,0.0,0.0,0.0,0.7354158047165908,0.0,0.0,0.0,0.2645841952834092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,13,6621,3484,38.62,0.14271653543307086,85.73,0.0,0.0,0.0,0.5361653272101033,0.46383467278989665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14,7741,4540,36.8,0.07195421095666395,92.8,0.0,0.30242290748898676,0.0,0.27555066079295154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220264317180617,0.0,0.0,0.0,0.0
5,15,5611,2891,42.33,0.10661310259579727,89.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21445866482186096,0.0,0.0,0.0,0.0,0.0,0.0,0.5337253545485992,0.0,0.25181598062953997,0.0,0.0
